Latitude,Longitude,X Coordinate,Y Coordinate,Location
41.81994766,-87.61662589,1179609,1877794,"(41.81994766, -87.616625893)"
41.73094196,-87.55542697,1196584,1845506,"(41.730941957, -87.55542697)"
41.88990668,-87.62410051,1177361,1903270,"(41.889906681, -87.624100509)"
41.86810302,-87.71618174,1152346,1895131,"(41.868103022, -87.716181735)"
41.85191204,-87.69462284,1158262,1889274,"(41.851912036, -87.694622835)"
41.7715017,-87.64699843,1171471,1860073,"(41.7715017, -87.646998429)"
41.86221827,-87.63908716,1173362,1893147,"(41.862218265, -87.639087164)"
41.86738169,-87.6971453,1157533,1894906,"(41.867381691, -87.697145299)"
41.89618271,-87.68685425,1160257,1905422,"(41.89618271, -87.68685425)"
41.89109687,-87.63111325,1175448,1903688,"(41.891096869, -87.631113251)"
41.88320708,-87.63334425,1174864,1900808,"(41.88320708, -87.633344253)"
41.93252561,-87.70987204,1153894,1918619,"(41.932525611, -87.709872038)"
41.74677703,-87.58230164,1189198,1851211,"(41.746777025, -87.582301637)"
41.76564649,-87.69183194,1159257,1857845,"(41.765646488, -87.69183194)"
41.97887902,-87.69901937,1156722,1935532,"(41.978879016, -87.699019373)"
41.78064511,-87.79111201,1132138,1863124,"(41.780645106, -87.791112009)"
41.78451594,-87.69769749,1157606,1864709,"(41.784515943, -87.69769749)"
41.95357555,-87.77190688,1136964,1926173,"(41.953575546, -87.771906878)"
41.74828503,-87.55205512,1197447,1851834,"(41.748285033, -87.552055115)"
41.89455212,-87.71262522,1153245,1904776,"(41.894552122, -87.712625215)"
41.75151676,-87.58319189,1188940,1852936,"(41.751516761, -87.583191893)"
41.88177008,-87.63530987,1174333,1900280,"(41.881770084, -87.635309866)"
41.83383725,-87.63277795,1175165,1882819,"(41.833837254, -87.632777952)"
41.75062129,-87.60394815,1183279,1852561,"(41.750621289, -87.603948154)"
41.90394329,-87.6907433,1159177,1908242,"(41.903943288, -87.690743302)"
41.80899079,-87.70642393,1155161,1873610,"(41.808990794, -87.70642393)"
41.84269495,-87.6389753,1173450,1886033,"(41.842694948, -87.638975298)"
41.68139574,-87.62276704,1178352,1827293,"(41.68139574, -87.622767037)"
41.87660796,-87.62764406,1176436,1898416,"(41.876607964, -87.627644063)"
41.81467975,-87.62654514,1176921,1875852,"(41.814679746, -87.626545144)"
41.90963629,-87.74530073,1144311,1910210,"(41.909636288, -87.745300725)"
41.79327698,-87.65242089,1169929,1867996,"(41.79327698, -87.652420886)"
41.75495199,-87.55342191,1197052,1854260,"(41.754951987, -87.553421914)"
41.88902663,-87.72468079,1149977,1902739,"(41.889026629, -87.724680785)"
41.7660945,-87.68074642,1162280,1858031,"(41.766094496, -87.68074642)"
41.76026788,-87.66491293,1166616,1855941,"(41.760267881, -87.664912932)"
41.77907344,-87.61560001,1180013,1862902,"(41.779073436, -87.615600014)"
41.82409172,-87.68793953,1160159,1879150,"(41.824091721, -87.687939526)"
41.83184278,-87.6655925,1166228,1882021,"(41.831842784, -87.665592495)"
41.99456758,-87.65905678,1167543,1941332,"(41.994567578, -87.65905678)"
41.80402079,-87.67214229,1164521,1871869,"(41.804020794, -87.672142292)"
41.79033192,-87.73410435,1147662,1866757,"(41.790331923, -87.734104348)"
41.65655572,-87.60854543,1182313,1818274,"(41.656555718, -87.608545425)"
41.77744363,-87.73127302,1148467,1862066,"(41.777443634, -87.731273023)"
41.72883584,-87.60463426,1183159,1844621,"(41.728835841, -87.604634255)"
41.75761443,-87.58611527,1188123,1855151,"(41.757614433, -87.586115266)"
41.7415803,-87.5770125,1190658,1849330,"(41.741580296, -87.577012496)"
41.74491895,-87.62283291,1178143,1850440,"(41.744918951, -87.622832912)"
41.87650474,-87.6579419,1168185,1898312,"(41.876504743, -87.657941902)"
41.76809164,-87.65783391,1168525,1858807,"(41.768091641, -87.657833912)"
41.86944731,-87.74486147,1144531,1895566,"(41.869447309, -87.744861466)"
41.90583557,-87.66269135,1166808,1908990,"(41.905835569, -87.662691346)"
41.73627709,-87.58521219,1188437,1847378,"(41.736277091, -87.585212192)"
41.80272989,-87.65873923,1168179,1871427,"(41.802729894, -87.658739231)"
41.9591098,-87.75733561,1140914,1928216,"(41.959109797, -87.757335611)"
41.99852479,-87.68624985,1160140,1942717,"(41.99852479, -87.686249845)"
41.88277916,-87.70753927,1154661,1900496,"(41.882779156, -87.707539272)"
41.73879014,-87.58173518,1189378,1848302,"(41.738790139, -87.581735181)"
41.81756168,-87.62305772,1177863,1876910,"(41.817561675, -87.623057718)"
41.74950074,-87.66706218,1166060,1852013,"(41.749500737, -87.667062179)"
41.87880064,-87.73127364,1148208,1899000,"(41.878800642, -87.731273637)"
41.96706146,-87.66828958,1165111,1931289,"(41.967061461, -87.668289576)"
41.97701762,-87.69244749,1158514,1934867,"(41.977017622, -87.692447486)"
41.96706191,-87.66836679,1165090,1931289,"(41.967061908, -87.66836679)"
41.91030206,-87.68885364,1159674,1910563,"(41.910302064, -87.68885364)"
41.8545722,-87.72358336,1150365,1890186,"(41.854572204, -87.723583358)"
41.7761514,-87.64165127,1172916,1861779,"(41.776151397, -87.641651267)"
41.78829485,-87.66200007,1167331,1866160,"(41.788294848, -87.662000074)"
41.92200682,-87.69733051,1157335,1914811,"(41.922006818, -87.697330509)"
41.89539504,-87.72294545,1150433,1905063,"(41.895395038, -87.722945447)"
41.90947719,-87.757771,1140917,1910129,"(41.909477187, -87.757770996)"
41.94004545,-87.71864947,1151486,1921342,"(41.940045452, -87.718649472)"
41.70109562,-87.60626581,1182799,1834509,"(41.70109562, -87.606265809)"
41.75143655,-87.67438632,1164056,1852703,"(41.751436547, -87.674386315)"
41.68045007,-87.53553544,1202184,1827157,"(41.680450069, -87.535535443)"
41.7787905,-87.66420367,1166757,1862692,"(41.778790504, -87.66420367)"
41.81622425,-87.60062168,1183983,1876474,"(41.816224249, -87.600621679)"
41.80858277,-87.61957328,1178840,1873646,"(41.808582767, -87.619573277)"
41.88548189,-87.62793569,1176330,1901649,"(41.885481891, -87.627935689)"
41.78328588,-87.60599433,1182620,1864459,"(41.783285879, -87.605994327)"
41.74727819,-87.57712152,1190610,1851406,"(41.747278187, -87.577121518)"
41.85859482,-87.62721443,1176607,1891853,"(41.858594819, -87.627214427)"
41.930906,-87.64401704,1171818,1918166,"(41.930906002, -87.644017035)"
41.88321191,-87.63143829,1175383,1900814,"(41.883211912, -87.631438294)"
41.89549265,-87.71299443,1153142,1905118,"(41.895492647, -87.712994425)"
41.72052532,-87.64961439,1170905,1841492,"(41.72052532, -87.649614393)"
41.7204377,-87.64964829,1170896,1841460,"(41.720437703, -87.649648288)"
41.931775,-87.72806721,1148945,1918310,"(41.931775003, -87.728067206)"
41.78898704,-87.74147999,1145654,1866253,"(41.788987036, -87.74147999)"
41.68804675,-87.61813939,1179596,1829727,"(41.688046745, -87.618139392)"
41.84032649,-87.63172367,1175433,1885186,"(41.84032649, -87.631723666)"
41.84170104,-87.61876128,1178961,1885716,"(41.841701035, -87.618761277)"
41.78688631,-87.7364465,1147032,1865497,"(41.786886308, -87.736446501)"
41.88183371,-87.64311257,1172208,1900286,"(41.881833712, -87.643112572)"
41.75216936,-87.66395616,1166900,1852992,"(41.752169359, -87.663956159)"
41.86359847,-87.62246398,1177886,1893687,"(41.863598471, -87.622463983)"
41.90437011,-87.63146007,1175314,1908524,"(41.904370109, -87.631460067)"
41.91042161,-87.68086553,1161848,1910623,"(41.910421607, -87.680865532)"
41.9050782,-87.69693283,1157489,1908643,"(41.905078196, -87.69693283)"
41.76599136,-87.65535236,1169208,1858047,"(41.765991357, -87.655352357)"
41.92594687,-87.75753112,1140942,1916131,"(41.925946869, -87.757531118)"
41.77899998,-87.70119097,1156668,1862692,"(41.778999978, -87.701190972)"
41.79005091,-87.65355145,1169630,1866818,"(41.790050907, -87.653551445)"
41.68222326,-87.65666074,1169091,1827520,"(41.682223263, -87.656660736)"
41.88568085,-87.76750721,1138324,1901440,"(41.885680851, -87.767507209)"
41.75299975,-87.55044406,1197871,1853556,"(41.752999749, -87.550444056)"
41.7429913,-87.63202582,1175640,1849717,"(41.742991296, -87.632025815)"
41.79166035,-87.66452455,1166633,1867381,"(41.791660348, -87.66452455)"
41.78402168,-87.73179081,1148309,1864462,"(41.78402168, -87.731790812)"
41.80113154,-87.61772683,1179366,1870935,"(41.801131542, -87.61772683)"
41.90513458,-87.6724225,1164161,1908714,"(41.905134582, -87.672422502)"
41.68938834,-87.65287684,1170104,1830139,"(41.689388338, -87.652876836)"
41.76937926,-87.57149533,1192074,1859473,"(41.769379258, -87.571495332)"
41.700733,-87.62733293,1177047,1834329,"(41.700732999, -87.627332925)"
41.78909599,-87.59020138,1186909,1866613,"(41.789095994, -87.59020138)"
42.02164085,-87.67307216,1163657,1951168,"(42.021640851, -87.673072164)"
41.9682494,-87.72722196,1149081,1931603,"(41.968249403, -87.72722196)"
41.89157787,-87.64437761,1171835,1903834,"(41.891577874, -87.644377611)"
41.92754248,-87.70490812,1155258,1916813,"(41.927542481, -87.704908115)"
41.6857472,-87.53285605,1202898,1829094,"(41.685747203, -87.532856048)"
41.86527509,-87.73248724,1147912,1894069,"(41.865275087, -87.73248724)"
41.89895428,-87.76796674,1138167,1906276,"(41.898954284, -87.767966738)"
41.89537457,-87.620334,1178370,1905271,"(41.895374574, -87.620333997)"
41.76247772,-87.64002043,1173401,1856800,"(41.762477718, -87.640020433)"
41.77749305,-87.73127623,1148466,1862084,"(41.777493048, -87.731276227)"
41.90012509,-87.707965,1154499,1906816,"(41.900125086, -87.707965002)"
41.7460196,-87.55144864,1197620,1851010,"(41.746019604, -87.551448636)"
41.87417369,-87.66808212,1165430,1897441,"(41.874173691, -87.668082118)"
41.79921325,-87.62258189,1178048,1870225,"(41.799213245, -87.622581891)"
41.89140473,-87.62806151,1176278,1903807,"(41.891404732, -87.628061509)"
41.79014746,-87.62235202,1178138,1866922,"(41.790147457, -87.622352022)"
41.87863126,-87.76480805,1139076,1898876,"(41.878631263, -87.764808046)"
41.67899615,-87.64560283,1172121,1826368,"(41.678996146, -87.645602827)"
41.94677776,-87.76791934,1138065,1923703,"(41.946777759, -87.767919335)"
41.75088089,-87.60032448,1184267,1852664,"(41.750880891, -87.600324481)"
42.02206269,-87.67484904,1163173,1951318,"(42.022062685, -87.67484904)"
41.97449855,-87.78233647,1134078,1933779,"(41.974498548, -87.782336473)"
41.96502551,-87.75499158,1141537,1930376,"(41.96502551, -87.754991576)"
41.74227454,-87.65108758,1170440,1849414,"(41.742274536, -87.651087579)"
41.78511238,-87.73149828,1148386,1864860,"(41.785112377, -87.731498283)"
41.75487366,-87.66841029,1165677,1853968,"(41.754873664, -87.668410286)"
41.88252643,-87.62438411,1177306,1900580,"(41.882526427, -87.624384106)"
41.87421504,-87.63168361,1175343,1897535,"(41.874215036, -87.631683611)"
41.78581918,-87.73441404,1147589,1865112,"(41.785819177, -87.734414041)"
41.95567074,-87.65616552,1168441,1927164,"(41.955670737, -87.656165518)"
41.75625603,-87.57730934,1190530,1854677,"(41.756256028, -87.577309335)"
41.88347549,-87.62787697,1176352,1900918,"(41.883475491, -87.627876969)"
41.78320366,-87.593122,1186131,1864459,"(41.78320366, -87.593121999)"
41.90200691,-87.69536175,1157925,1907527,"(41.902006911, -87.695361749)"
41.79755911,-87.62091685,1178507,1869626,"(41.797559107, -87.620916846)"
41.78221809,-87.60682036,1182398,1864068,"(41.78221809, -87.606820356)"
41.80952407,-87.70157689,1156481,1873814,"(41.809524073, -87.701576892)"
41.91716113,-87.72686423,1149310,1912987,"(41.917161131, -87.726864226)"
41.85610974,-87.65798768,1168231,1890880,"(41.856109737, -87.657987678)"
42.01159232,-87.66418305,1166101,1947525,"(42.011592324, -87.664183046)"
41.76237922,-87.59002958,1187040,1856878,"(41.762379224, -87.590029575)"
41.79290166,-87.75139653,1142940,1867661,"(41.79290166, -87.751396529)"
41.8215934,-87.61693406,1179520,1878393,"(41.8215934, -87.616934059)"
41.89602393,-87.77030291,1137538,1905204,"(41.896023933, -87.770302907)"
41.74528468,-87.60628048,1182659,1850611,"(41.745284679, -87.606280482)"
41.75900557,-87.56486314,1193917,1855709,"(41.759005568, -87.564863136)"
41.80583741,-87.66124845,1167486,1872554,"(41.805837407, -87.66124845)"
41.82410486,-87.61437086,1180211,1879314,"(41.824104857, -87.614370863)"
41.89266778,-87.61621016,1179501,1904294,"(41.892667777, -87.616210158)"
41.72965507,-87.58352689,1188918,1844969,"(41.729655065, -87.583526886)"
41.87949161,-87.74599946,1144196,1899224,"(41.87949161, -87.745999461)"
41.86821992,-87.66404656,1166546,1895280,"(41.868219921, -87.664046556)"
41.95774731,-87.65463615,1168851,1927924,"(41.957747305, -87.65463615)"
41.93990585,-87.65441005,1168964,1921423,"(41.939905846, -87.654410045)"
41.70243908,-87.64391027,1172515,1834914,"(41.702439078, -87.643910268)"
41.80943289,-87.61332082,1180542,1873970,"(41.809432891, -87.613320823)"
41.9174587,-87.72657114,1149389,1913096,"(41.917458703, -87.726571144)"
41.71028066,-87.62959438,1176401,1837803,"(41.710280656, -87.629594378)"
41.80875638,-87.59280957,1186136,1873771,"(41.808756383, -87.592809567)"
41.74821467,-87.63488596,1174844,1851614,"(41.748214668, -87.634885958)"
41.87845845,-87.74520475,1144415,1898849,"(41.878458449, -87.745204753)"
41.94549048,-87.8155734,1125104,1923152,"(41.945490481, -87.815573402)"
41.82955821,-87.61444927,1180173,1881301,"(41.829558206, -87.614449274)"
41.88617987,-87.62452366,1177257,1901911,"(41.886179873, -87.624523664)"
41.68384457,-87.62647056,1177333,1828177,"(41.683844571, -87.626470557)"
41.73746271,-87.58564543,1188315,1847809,"(41.737462708, -87.585645433)"
41.73048873,-87.63616975,1174546,1845152,"(41.730488734, -87.636169749)"
41.95895496,-87.65467113,1168838,1928364,"(41.958954963, -87.654671132)"
41.99311198,-87.6958322,1157550,1940725,"(41.993111976, -87.695832203)"
41.74927526,-87.66462387,1166726,1851936,"(41.74927526, -87.664623871)"
41.96482228,-87.65238799,1169442,1930507,"(41.964822277, -87.652387987)"
41.74879988,-87.61365062,1180637,1851875,"(41.748799881, -87.613650624)"
41.84917415,-87.67821437,1162740,1888310,"(41.849174148, -87.678214366)"
41.7951916,-87.588169,1187444,1868839,"(41.795191599, -87.588168999)"
41.79818896,-87.70736906,1154932,1869672,"(41.798188958, -87.707369056)"
41.77477256,-87.69205996,1159170,1861170,"(41.774772555, -87.692059957)"
41.78937308,-87.69123609,1159355,1866492,"(41.789373081, -87.691236085)"
41.80671039,-87.67265382,1164374,1872848,"(41.806710389, -87.672653819)"
41.92301979,-87.68269941,1161314,1915210,"(41.92301979, -87.682699405)"
41.71231093,-87.60528241,1183033,1838598,"(41.712310931, -87.605282405)"
41.71297121,-87.56097637,1195128,1838944,"(41.712971213, -87.560976368)"
41.75735837,-87.6312317,1175814,1854954,"(41.757358368, -87.631231695)"
41.82366585,-87.60307202,1183292,1879180,"(41.823665846, -87.603072021)"
41.75585722,-87.61261522,1180898,1854449,"(41.755857224, -87.612615222)"
41.78243587,-87.68494757,1161089,1863977,"(41.782435869, -87.684947566)"
41.77942714,-87.76177681,1140142,1862732,"(41.779427143, -87.76177681)"
41.71113161,-87.55231473,1197499,1838295,"(41.711131607, -87.552314729)"
41.9554364,-87.67965292,1162053,1927029,"(41.955436401, -87.679652922)"
41.91706113,-87.68739311,1160053,1913029,"(41.917061131, -87.687393113)"
41.65901355,-87.63406116,1175333,1819112,"(41.659013549, -87.634061162)"
41.86803411,-87.63921516,1173310,1895266,"(41.868034106, -87.639215155)"
41.77047174,-87.65703545,1168736,1859676,"(41.770471738, -87.657035452)"
41.68999789,-87.61329225,1180914,1830449,"(41.689997885, -87.613292249)"
41.96108007,-87.71715313,1151838,1929010,"(41.961080071, -87.717153134)"
41.90715332,-87.63968057,1173068,1909520,"(41.907153315, -87.639680572)"
41.74886518,-87.57349693,1191594,1851993,"(41.748865179, -87.573496934)"
41.81667606,-87.69568842,1158067,1876432,"(41.816676059, -87.695688418)"
41.77867972,-87.78007832,1135152,1862427,"(41.778679724, -87.780078315)"
41.77884182,-87.77275529,1137149,1862499,"(41.778841815, -87.772755289)"
41.88281374,-87.70432572,1155536,1900515,"(41.88281374, -87.704325717)"
41.87396879,-87.62598777,1176895,1897458,"(41.873968788, -87.625987769)"
41.86492913,-87.67680901,1163079,1894054,"(41.864929134, -87.676809007)"
41.79751314,-87.63307835,1175191,1869582,"(41.797513136, -87.633078348)"
41.92406659,-87.68827051,1159795,1915580,"(41.924066587, -87.688270505)"
41.9044256,-87.72955621,1148610,1908341,"(41.904425604, -87.729556209)"
41.68394867,-87.61933796,1179281,1828231,"(41.683948674, -87.619337963)"
41.78301869,-87.60844293,1181953,1864356,"(41.783018694, -87.608442929)"
41.74967392,-87.66948272,1165399,1852071,"(41.749673917, -87.66948272)"
41.7790563,-87.69747277,1157682,1862720,"(41.779056299, -87.697472768)"
41.76382753,-87.67350813,1164261,1857220,"(41.763827526, -87.673508129)"
41.77472133,-87.69815348,1157508,1861139,"(41.774721333, -87.698153484)"
41.79302741,-87.68227018,1161790,1867842,"(41.793027408, -87.682270183)"
41.69598756,-87.59664942,1185441,1832670,"(41.69598756, -87.596649418)"
41.89602468,-87.67020979,1164789,1905399,"(41.896024683, -87.670209791)"
41.96845075,-87.65481304,1168772,1931824,"(41.968450751, -87.654813042)"
41.72235203,-87.58430412,1188729,1842306,"(41.72235203, -87.58430412)"
41.747393,-87.58543861,1188340,1851428,"(41.747393001, -87.585438607)"
41.9267528,-87.64244853,1172257,1916656,"(41.926752802, -87.642448526)"
41.9208045,-87.72824071,1148926,1914312,"(41.920804498, -87.728240707)"
41.69394516,-87.61827543,1179541,1831876,"(41.693945159, -87.618275434)"
41.70199206,-87.66533738,1166665,1834705,"(41.701992063, -87.665337375)"
41.90597239,-87.74738053,1143754,1908871,"(41.905972387, -87.747380532)"
41.92148057,-87.70192147,1156087,1914610,"(41.921480565, -87.701921468)"
41.77858753,-87.69459569,1158468,1862555,"(41.778587531, -87.694595691)"
41.86622945,-87.72093573,1151056,1894439,"(41.866229446, -87.720935733)"
41.88474768,-87.75645061,1141337,1901120,"(41.884747682, -87.75645061)"
41.89147061,-87.62806446,1176277,1903831,"(41.891470611, -87.628064457)"
41.90542058,-87.64955911,1170384,1908867,"(41.905420581, -87.649559108)"
41.93119009,-87.67512669,1163352,1918203,"(41.931190091, -87.675126688)"
41.91426225,-87.77369178,1136572,1911844,"(41.914262249, -87.773691779)"
41.7716955,-87.65793541,1168487,1860120,"(41.771695499, -87.657935406)"
41.79263638,-87.70720672,1154991,1867649,"(41.792636379, -87.707206724)"
41.80759011,-87.67101621,1164818,1873172,"(41.807590105, -87.671016212)"
41.92448601,-87.63653478,1173873,1915843,"(41.924486013, -87.636534776)"
41.97843566,-87.70874771,1154078,1935351,"(41.978435656, -87.708747712)"
41.92925375,-87.7798706,1134855,1917296,"(41.929253749, -87.779870595)"
41.94233547,-87.75809677,1140748,1922102,"(41.942335471, -87.758096769)"
41.7550736,-87.64779652,1171301,1854085,"(41.755073601, -87.647796524)"
